branch,name,slug,cid,parent,nest
Marketing Software,RCS Business Messaging Software,/categories/rcs-business-messaging,1011974,Marketing Software,0
Marketing Software,Rewards and Incentives Software,/categories/rewards-and-incentives,1114,Marketing Software,0
Marketing Software,SEO Tools,/categories/seo-tools,250,Marketing Software,0
Marketing Software,Smart Link Software,/categories/smart-link,2325,Marketing Software,0
Marketing Software,SMS Marketing Software,/categories/sms-marketing,1781,Marketing Software,0
Marketing Software,Social Media Marketing Software,/categories/social-media-marketing,60,Marketing Software,0
Marketing Software,Influencer Marketing Platforms,/categories/influencer-marketing-platforms,681,Social Media Marketing Software,1
Marketing Software,Other Social Media Software,/categories/other-social-media,900,Social Media Marketing Software,1
Marketing Software,Social Media Analytics Software,/categories/social-media-analytics,240,Social Media Marketing Software,1
Marketing Software,Social Media Listening Tools,/categories/social-media-listening-tools,213,Social Media Marketing Software,1
Marketing Software,Social Media Management Tools,/categories/social-media-mgmt,234,Social Media Marketing Software,1
Marketing Software,Social Media Suites,/categories/social-media-suites,235,Social Media Marketing Software,1
Marketing Software,Sweepstakes Software,/categories/sweepstakes,1370,Marketing Software,0
Marketing Software,Tag Management Systems,/categories/tag-management-systems,1329,Marketing Software,0
Marketing Software,Technology Research Services,/categories/technology-research-services,180,Marketing Software,0
Marketing Software,Technology Review Platforms,/categories/technology-review-platforms,1987,Marketing Software,0
Marketing Software,Transactional Email Software,/categories/transactional-email,225,Marketing Software,0
Marketing Software,URL Shortener,/categories/url-shortener,1659,Marketing Software,0
Marketing Software,User Research Tools,/categories/user-research,1379,Marketing Software,0
Marketing Software,Webinar Platforms,/categories/webinar,1113,Marketing Software,0
Marketing Software,WhatsApp Marketing Software,/categories/whatsapp-marketing,1009427,Marketing Software,0
Security Software,Cloud Security Software,/categories/cloud-security,1084,Security Software,0
Security Software,API Security Tools,/categories/api-security,2253,Cloud Security Software,1
Security Software,Application Security Posture Management (ASPM) Software,/categories/application-security-posture-management-aspm,1008070,Cloud Security Software,1
Security Software,Cloud Compliance Software,/categories/cloud-compliance,1861,Cloud Security Software,1
Security Software,Cloud Data Security Software,/categories/cloud-data-security,1859,Cloud Security Software,1
Security Software,Cloud Detection and Response (CDR) Software,/categories/cloud-detection-and-response-cdr,1004760,Cloud Security Software,1
Security Software,Cloud Edge Security Software,/categories/cloud-edge-security,2634,Cloud Security Software,1
Security Software,Cloud File Security Software,/categories/cloud-file-security,2251,Cloud Security Software,1
Security Software,Cloud Infrastructure Entitlement Management (CIEM) Software,/categories/cloud-infrastructure-entitlement-management-ciem,1006814,Cloud Security Software,1
Security Software,Cloud-Native Application Protection Platform (CNAPP),/categories/cloud-native-application-protection-platform-cnapp,1004727,Cloud Security Software,1
Security Software,Cloud Security Monitoring and Analytics Software,/categories/cloud-security-monitoring-and-analytics,2252,Cloud Security Software,1
Security Software,Cloud Security Posture Management (CSPM) Software,/categories/cloud-security-posture-management-cspm,2647,Cloud Security Software,1
Security Software,Cloud Workload Protection Platforms,/categories/cloud-workload-protection-platforms,1456,Cloud Security Software,1
Security Software,Extended Detection and Response (XDR) Platforms,/categories/extended-detection-and-response-xdr-platforms,2448,Cloud Security Software,1
Security Software,SaaS Security Posture Management (SSPM) Solutions,/categories/saas-security-posture-management-sspm-solutions,1005624,Cloud Security Software,1
Security Software,Secure Access Service Edge (SASE) Platforms,/categories/secure-access-service-edge-sase-platforms,1003473,Cloud Security Software,1
Security Software,Secure Service Edge (SSE) Solutions,/categories/secure-service-edge-sse-solutions,1011743,Cloud Security Software,1
Security Software,Service Mesh Tools,/categories/service-mesh-tools,2588,Cloud Security Software,1
Security Software,System Security Software,/categories/system-security,1106,Security Software,0
Security Software,Incident Response Software,/categories/incident-response,1082,System Security Software,1
Security Software,Security Information and Event Management (SIEM) Software,/categories/security-information-and-event-management-siem,1081,System Security Software,1
Security Software,Threat Intelligence Software,/categories/threat-intelligence,1080,System Security Software,1
Security Software,AI SOC Agents,/categories/ai-soc-agents,1011413,System Security Software,1
Security Software,Breach and Attack Simulation (BAS) Software,/categories/breach-and-attack-simulation-bas,2047,System Security Software,1
Security Software,Deception Technology Software,/categories/deception-technology,2385,System Security Software,1
Security Software,Digital Forensics Software,/categories/digital-forensics,2059,System Security Software,1
Security Software,Digital Risk Protection (DRP) Platforms,/categories/digital-risk-protection-drp-platforms,1007938,System Security Software,1
Security Software,IoT Security Solutions,/categories/iot-security-solutions,1087,System Security Software,1
Security Software,Malware Analysis Tools,/categories/malware-analysis-tools,2430,System Security Software,1
Security Software,Managed Detection and Response (MDR)  Software,/categories/managed-detection-and-response-mdr,1797,System Security Software,1
Security Software,OT Secure Remote Access Software,/categories/ot-secure-remote-access,2874,System Security Software,1
Security Software,OT Security Tools Software,/categories/ot-security-tools,1010819,System Security Software,1
Security Software,Red Teaming Tools,/categories/red-teaming-tools,1014748,System Security Software,1
Security Software,"Security Orchestration, Automation, and Response (SOAR) Software",/categories/security-orchestration-automation-and-response-soar,2178,System Security Software,1
Security Software,Application Security Software,/categories/application-security,1089,Security Software,0
Security Software,Application Shielding Software,/categories/application-shielding,1452,Application Security Software,1
Security Software,Runtime Application Self-Protection (RASP) Tools,/categories/runtime-application-self-protection-rasp-tools,1422,Application Security Software,1
Security Software,SAP Security Software,/categories/sap-security-software,1010518,Application Security Software,1
Security Software,Cloud Access Security Broker (CASB) Software,/categories/cloud-access-security-broker-casb,1860,Security Software,0
Security Software,Confidentiality Software,/categories/confidentiality,1104,Security Software,0
Security Software,Encryption Software,/categories/encryption-software,1079,Confidentiality Software,1
Security Software,Certificate Lifecycle Management (CLM) Software,/categories/certificate-lifecycle-management-clm,2599,Confidentiality Software,1
Security Software,DMARC Software,/categories/dmarc,1376,Confidentiality Software,1
Security Software,Proxy Network Software,/categories/proxy-networks,2547,Confidentiality Software,1
Security Software,SSL & TLS Certificate Tools,/categories/ssl-tls-certificate-tools,1790,Confidentiality Software,1
Security Software,Data Security Software,/categories/data-security,169,Security Software,0
Security Software,Database Security Software,/categories/database-security,1602,Data Security Software,1
Security Software,Data Center Security Solutions,/categories/data-center-security-solutions,1615,Data Security Software,1
Security Software,Data-Centric Security Software,/categories/data-centric-security,1862,Data Security Software,1
Security Software,Data Loss Prevention (DLP) Software,/categories/data-loss-prevention-dlp,1588,Data Security Software,1
Security Software,Data Masking Software,/categories/data-masking,1495,Data Security Software,1
Security Software,Data Security Posture Management (DSPM),/categories/data-security-posture-management-dspm,1011677,Data Security Software,1
Security Software,Encryption Key Management Software,/categories/encryption-key-management,1863,Data Security Software,1
Security Software,Mobile Data Security Software,/categories/mobile-data-security,160,Data Security Software,1
Security Software,Secrets Management Tools,/categories/secrets-management-tools,2877,Data Security Software,1
Security Software,DevSecOps Software,/categories/devsecops,2490,Security Software,0
Security Software,Static Code Analysis Tools,/categories/static-code-analysis,564,DevSecOps Software,1
Security Software,Container Security Tools,/categories/container-security-tools,1594,DevSecOps Software,1
Security Software,Dynamic Application Security Testing (DAST) Software,/categories/dynamic-application-security-testing-dast,1521,DevSecOps Software,1
Security Software,Interactive Application Security Testing (IAST) Software,/categories/interactive-application-security-testing-iast,2835,DevSecOps Software,1
Security Software,Log Analysis Software,/categories/log-analysis,1136,DevSecOps Software,1
Security Software,Penetration Testing Tools,/categories/penetration-testing-tools,1519,DevSecOps Software,1
Security Software,Secure Code Review Software,/categories/secure-code-review,2639,DevSecOps Software,1
